#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1680262430403103300,0.00116743,0.00111417,0.0853947,1.38401,0.954786,-9.78756
1680262430418668900,0.00180738,0.00143702,0.0493484,6.3755,0.870752,-9.77959
1680262430434173200,0.00257423,0.00176918,0.00485153,7.94758,0.920355,-9.76573
1680262430450130800,0.00294227,0.00234304,0.000613833,7.06825,0.855749,-9.76596
1680262430465954700,0.00295967,0.000993141,0.00155049,1.8743,0.808916,-9.76511
1680262430481011300,0.00315782,0.00348581,-0.00150478,7.54144,0.889519,-9.71213
1680262430494943600,0.00341123,0.00256476,-0.0015777,2.71189,0.904533,-9.7203
1680262430510302800,0.00300051,0.00163361,-0.000697332,2.39074,0.911324,-9.94713
1680262430525682700,0.0036632,0.00238701,0.00017164,1.9532,0.857212,-9.73751
1680262430541986600,0.0048694,0.00325789,1.22949e-05,1.69689,0.842318,-9.66489
1680262430557374700,0.00289098,0.00178262,0.000519925,1.35406,0.840268,-9.74447
1680262430572878400,0.00434204,0.00262909,-0.000465094,1.19744,0.853884,-9.61095
1680262430588251200,0.00400578,0.00396454,0.000898706,0.879629,0.901856,-9.91515
1680262430603763200,0.00382352,0.00408365,0.00120552,0.684563,0.904989,-9.73173
1680262430619363900,0.00414171,0.00490122,0.000335246,0.474558,0.883753,-9.77307
1680262430634737100,0.00426792,0.00427652,0.000423158,0.294705,0.83503,-9.72214
1680262430650578200,0.00343819,0.00390864,0.000534134,0.202761,0.862181,-9.76078
1680262430666362700,0.00362975,0.0036337,-0.000419344,0.0693094,0.902479,-9.76462
1680262430681160800,0.00465881,0.00393931,-0.000235039,-0.113985,0.860836,-9.72264
1680262430695428800,0.00296549,0.00325561,0.000590189,-0.195976,0.822432,-9.74419
1680262430710354400,0.00263863,0.00201819,-0.000206903,-0.263571,0.915989,-9.89609
1680262430725785800,0.00411333,0.003137,0.000159704,-0.30369,0.855319,-9.74466
1680262430741209300,0.00184226,0.00089209,0.000332177,-0.33159,0.8478,-9.69726
1680262430756836500,0.00290424,0.00326669,0.00056566,-0.42219,0.837711,-9.68106
1680262430772478200,0.00384233,0.00236808,-0.00033891,-0.472711,0.830479,-9.77731
1680262430787780700,0.0035137,0.00231547,9.05843e-05,-0.512989,0.829846,-9.73788
1680262430803541300,0.00255593,0.0018403,-0.000309819,-0.563257,0.868946,-9.75019
1680262430819438300,0.00244214,0.00344314,0.000635346,-0.548553,0.887693,-9.78961
1680262430835121100,0.00321713,0.00231805,0.000919489,-0.579722,0.832413,-9.721
1680262430850670900,0.00306277,0.00126874,0.000351812,-1.81875,0.848964,-9.78599
1680262430866420800,0.00259512,0.00200832,0.000883,-2.03881,0.802895,-9.78707
1680262430882402200,0.00319286,0.00184545,-0.00118623,-2.25499,0.651338,-9.75129
1680262430897094600,0.00341047,0.00140388,-0.00279457,-2.14174,0.87262,-9.77117
1680262430911696500,0.00330054,0.00220742,-0.00150958,-1.82023,0.746857,-9.76924
1680262430927354900,0.0043809,0.00247039,0.000836633,-0.858955,0.936269,-9.94404
1680262430942908300,0.00385286,0.00238263,3.19951e-05,-0.522889,0.876472,-9.74434
1680262430958442600,0.00414791,0.00289085,-0.00428156,-1.48786,0.831148,-9.6242
1680262430974273500,0.00400494,0.00457726,0.00182597,-1.44299,0.788381,-9.81927
1680262430990086600,0.00519703,0.00279183,-0.0358207,-0.0382663,0.905338,-9.69725
1680262431005886500,0.00638021,0.00310249,0.0310735,1.8616,0.990354,-9.79387
1680262431021485400,0.00532784,0.0031822,0.0120448,-0.733352,0.828515,-9.70009
1680262431037123700,0.00541854,0.00433986,0.00717259,1.99293,0.94142,-9.77949
1680262431052821400,0.00716892,0.00472402,-0.0451498,1.25962,0.85991,-9.75972
1680262431068726500,0.00465697,0.00498112,-0.0638784,1.85596,0.908199,-9.73603
1680262431084191600,0.00770737,0.00317292,-0.0162694,5.37248,0.78755,-9.77569
1680262431099693000,0.00738555,0.00529056,-0.0521957,1.49164,0.699683,-9.75167
1680262431114616600,0.00612382,0.00538276,-0.0130415,5.86039,0.951493,-9.86968
1680262431129238200,0.0029565,0.00695599,-0.0397171,3.31404,0.742816,-9.76368
1680262431144608700,0.00204821,0.0059313,-0.0124653,4.17114,0.828922,-9.87775
1680262431160168300,0.00271898,0.00777662,-0.00128089,5.3964,0.790542,-9.75393
1680262431175728000,-0.000764434,0.00899661,0.0101695,5.77844,0.744215,-9.7296
1680262431191476700,-0.000424529,0.00888996,0.0150039,5.08367,0.796107,-9.73285
1680262431207047600,0.00109571,0.010676,0.0200614,4.93219,0.861285,-9.82791
1680262431222850900,-0.00167753,0.0111024,-0.00172089,6.06801,0.864825,-9.78092
1680262431238489400,0.000208153,0.0123834,-0.00545576,5.59059,0.835651,-9.72648
1680262431254097600,-0.00104414,0.0123941,-0.00236506,6.35207,0.822851,-9.83882
1680262431269756600,-0.000206244,0.0135266,-0.00207189,5.54831,0.789632,-9.72386
1680262431285609700,-0.00120785,0.0147448,-0.00176937,5.83305,0.802261,-9.79435
1680262431301123000,-0.000979233,0.0151655,-0.00206616,5.12326,0.844798,-9.79301
1680262431316438200,-0.000293626,0.0161171,-0.00298465,5.33911,0.811113,-9.7482
1680262431332306900,-0.00115069,0.0164372,-0.00212211,5.02042,0.815391,-9.76981
1680262431347329100,-0.000906139,0.0159192,-0.00228763,4.82435,0.814844,-9.83887
1680262431361731900,0.00101375,0.0189249,-0.00211863,5.01557,0.821869,-9.70072
1680262431377346500,-0.000109132,0.0189477,-0.00360879,4.82631,0.838243,-9.83281
1680262431396967000,-0.000245375,0.0183786,-0.0029744,4.40387,0.80098,-9.76239
1680262431411576400,-0.00053429,0.0177495,-0.00186036,4.47955,0.822904,-9.59426
1680262431427033800,0.000544968,0.0165749,-0.0018099,3.79257,0.83339,-9.69998
1680262431442474500,-0.00191594,0.0237397,-0.00123847,4.67691,0.771751,-9.38038
1680262431458169800,-0.000252421,0.0196775,-0.00225587,3.59874,0.880413,-10.3452
1680262431473832600,0.000185982,0.02001,-0.00200205,2.94726,0.833987,-9.75334
1680262431489627500,-0.000788205,0.0214168,-0.00194791,2.45233,0.82825,-9.65019
1680262431506544600,-0.000892685,0.0206537,-0.000305016,1.2306,0.839348,-9.7997
1680262431522095600,0.000201257,0.0174981,-0.000785748,0.76497,0.815272,-9.74586
1680262431537860800,-0.00115144,0.0226036,-0.000245737,0.368033,0.79334,-9.54795
1680262431553425600,0.000413054,0.0191333,2.25269e-05,0.0292409,0.824556,-10.0026
1680262431569100600,0.00368204,0.0161175,0.000947426,-0.29003,0.896215,-9.70373
1680262431584645900,0.00581803,0.0162866,0.00160688,-0.504244,0.914212,-9.73366
1680262431600218400,0.00779077,0.0137481,0.00155786,-0.743153,0.852071,-9.69214
1680262431616034200,0.0097811,0.0135424,-0.000884456,-0.933884,0.893582,-9.71296
1680262431630810000,0.016407,0.00881193,-0.000200833,-1.08745,0.89243,-9.82548
1680262431644816900,0.0198973,0.00561253,-0.00037104,-1.37485,0.901302,-9.76385
1680262431660327200,0.0225963,0.00535234,-0.00092921,-1.41469,0.93055,-9.91616
1680262431675683000,0.0147581,0.000200638,-0.00198643,-1.36756,0.888537,-9.83704
1680262431691615200,0.0161554,-0.00180923,-0.00148376,-1.56568,0.779978,-9.64174
1680262431707552500,0.014969,-0.00362419,-8.65801e-05,-1.59916,0.77537,-9.8083
1680262431723240800,0.013767,-0.00613483,-0.000874385,-1.68471,0.801023,-9.76205
1680262431738995000,0.0130502,-0.00623132,-0.000782555,-1.80713,0.796394,-9.73636
1680262431754627100,0.0117628,-0.00787205,-0.000638092,-1.74514,0.796082,-9.86026
1680262431770337200,0.0120144,-0.00937557,0.00066458,-1.7863,0.831896,-9.80644
1680262431786058200,0.00956779,-0.00977815,0.000414563,-1.85735,0.780356,-9.84108
1680262431801770000,0.00926785,-0.00934905,-0.000190304,-1.81465,0.775885,-9.78494
1680262431817494500,0.00996514,-0.00799529,-5.82879e-05,-1.85065,0.809538,-9.72141
1680262431833278300,0.00932297,-0.0101634,-0.000665372,-1.83584,0.82141,-9.77572
1680262431849053400,0.00975607,-0.00939199,0.000187792,-1.82472,0.800665,-9.73784
1680262431864173300,0.00376238,-0.0116411,-3.16721e-05,-1.80071,0.747483,-9.6268
1680262431879094400,0.00218087,-0.0140017,0.000452757,-1.90745,0.774392,-9.73034
1680262431894654100,0.0018656,-0.0120651,0.000492127,-1.75528,0.80069,-9.82587
1680262431910154000,-1.22197e-05,-0.0137135,0.000168969,-1.71494,0.755504,-9.69598
1680262431925902200,0.000126118,-0.0126915,0.00144474,-1.64326,0.827797,-9.69848
1680262431941632000,-8.05361e-05,-0.0127988,0.00042081,-1.72594,0.789382,-9.67576
1680262431957360900,-0.00108518,-0.0126089,0.0013478,-1.70549,0.773238,-9.73377
1680262431973036500,0.000545695,-0.0131432,0.000658695,-1.67113,0.821914,-9.7533
1680262431988837500,-0.00124358,-0.0126108,0.00173582,-1.62161,0.766675,-9.7619
1680262432004551400,0.00102232,-0.0123607,0.00116447,-1.59649,0.849686,-9.75651
1680262432020485500,-0.000915294,-0.011964,0.000924765,-1.57679,0.831099,-9.77878
1680262432036122000,-0.000780837,-0.0108939,0.00044085,-1.49524,0.831744,-9.75222
1680262432051860500,0.000206592,-0.0110343,0.00130656,-1.49544,0.793703,-9.73351
1680262432067607000,-0.000144137,-0.0103292,0.00216785,-1.44172,0.785754,-9.77785
1680262432083508500,0.00272226,-0.00715511,0.000766193,-1.45231,0.838791,-9.82305
1680262432099384000,0.00347094,-0.00748831,0.000206901,-1.41881,0.854005,-9.78337
1680262432114434800,0.00539884,-0.00535751,0.00183258,-1.36821,0.82327,-9.75427
1680262432128847000,0.00588998,-0.00458766,0.000278405,-1.44377,0.814542,-9.7789
1680262432144571600,0.00581414,-0.00513463,0.000417866,-1.31821,0.832017,-9.88433
1680262432160079300,0.00741837,-0.00484795,0.00034179,-1.11169,0.8166,-9.74822
1680262432175919100,0.00456135,-0.00304471,0.0015232,-1.26612,0.781112,-9.65602
1680262432191593900,0.00535221,-0.000359227,-0.000521624,-1.17314,0.792818,-9.7832
1680262432207320200,0.00560574,0.000225796,0.00119684,-1.13515,0.820228,-9.73015
1680262432223097100,0.00468395,0.00245623,0.000487611,-1.14509,0.798313,-9.67817
1680262432238905500,0.00329939,0.00369135,-0.000108922,-1.04791,0.760894,-9.8336
1680262432254632100,0.00509342,0.00190614,3.45389e-05,-0.97799,0.786747,-9.76283
1680262432270718500,0.00333081,0.00269209,0.000611002,-0.979229,0.779587,-9.74434
1680262432286656400,0.00422065,0.00519898,7.34246e-05,-0.948024,0.809474,-9.73522
1680262432302566700,0.00427703,0.00421889,-0.00178012,-0.84004,0.79674,-9.77753
1680262432318523300,0.00405183,0.00422078,0.000670819,-0.873654,0.785512,-9.71731
1680262432334322500,0.00226402,0.00399968,0.000676886,-0.828434,0.794963,-9.80203
1680262432350124100,0.00406272,0.00507579,-0.00023699,-0.82769,0.799774,-9.73406
1680262432365980400,0.00332124,0.00429141,-0.000138542,-0.783405,0.800005,-9.73982
1680262432380888900,0.00191425,0.0024163,0.00216721,-0.685512,0.75369,-9.77626
1680262432397543600,0.00271361,0.00442665,3.12944e-05,-0.814104,0.786298,-9.73927
1680262432412632800,0.00370612,0.00406493,0.00117601,-0.61458,0.833276,-9.90113
1680262432427974300,0.00254457,0.00276147,0.00104463,-0.515604,0.787447,-9.67079
1680262432443645700,0.00421578,0.00531553,0.00113683,-0.697292,0.759049,-9.52711
1680262432459270600,0.00311826,0.00393415,0.000816533,-0.579599,0.816746,-9.91827
1680262432474919700,0.00465907,0.00426865,0.000435787,-0.525776,0.85121,-9.73798
1680262432490533900,0.00300425,0.00400003,0.000982853,-0.52665,0.80281,-9.72896
1680262432506298300,0.0018484,0.00368487,0.00160285,-0.472949,0.745898,-9.7893
1680262432522223100,0.00275412,0.00419395,1.17559e-05,-0.423274,0.798886,-9.75145
1680262432538173900,0.00285112,0.00325498,0.00152106,-0.446892,0.798662,-9.71607
1680262432554045200,0.0033036,0.00293689,0.000343857,-0.40435,0.761508,-9.6974
1680262432569865200,0.00038158,0.00176011,0.00125813,-0.390783,0.759409,-9.76026
1680262432585586800,0.00194537,0.00191196,0.000492525,-0.382777,0.75577,-9.75756
1680262432601378800,0.00141147,0.00172917,3.95421e-05,-0.315179,0.793922,-9.77486
1680262432617299800,0.00168509,0.00286308,0.00164076,-0.328905,0.772612,-9.73969
1680262432632896500,0.00212647,0.00217218,-0.0015173,-0.323331,0.794633,-9.74452
1680262432647438700,0.00249416,0.00360629,-0.000397375,-0.312661,0.812313,-9.7429
1680262432662202900,0.00320007,0.0033034,0.00141275,-0.328846,0.791679,-9.77136
1680262432677409300,0.00329025,0.00259873,0.000573648,-0.181823,0.821334,-9.9096
1680262432693239400,0.0036082,0.00105974,0.000802215,-0.216703,0.819746,-9.65719
1680262432709110300,0.00292016,0.00308792,0.000500875,-0.139465,0.770212,-9.68514
1680262432724708500,0.00204255,0.00186953,0.000438749,-0.194893,0.762388,-9.72415
1680262432740794000,0.00298353,0.00139365,0.000348742,-0.207954,0.794769,-9.75458
1680262432756710800,0.00234831,0.00447223,0.000222755,-0.128138,0.776939,-9.81254
1680262432772100200,0.000806137,0.00166425,0.00429962,-0.358129,0.759837,-9.76287
1680262432787781100,0.00191337,0.00331302,0.00731303,-2.04542,0.615942,-9.72952
1680262432803605200,0.00246919,0.0010921,0.000346113,-0.723253,0.753406,-9.80543
1680262432819311600,0.000682178,0.00186467,0.000254233,-1.77141,0.776433,-9.72457
1680262432835005000,0.00116238,-0.000402572,0.000393379,-0.440904,0.800433,-9.76782
1680262432850830800,0.00149986,0.00253829,-0.00726785,-0.929426,0.798649,-9.75142
1680262432866725800,-0.000363579,0.000177731,-0.00193917,-0.246949,0.743511,-9.75031
1680262432882555500,-0.000142689,0.00235108,0.00787551,-0.518164,0.760312,-9.78347
1680262432897754900,0.0014754,0.000956475,0.00131067,-0.0469316,0.784296,-9.74505
1680262432912541700,0.00138617,0.000559464,-0.000255525,-0.659347,0.779142,-9.77033
1680262432927761200,0.00168499,-0.000220388,0.000615603,0.180249,0.777015,-9.84749
1680262432943425800,0.000429541,0.00141458,-0.000489433,-0.300106,0.792322,-9.72935
1680262432959007400,0.00135857,7.76007e-05,0.000396664,0.580985,0.80065,-9.72093
1680262432974696400,-7.0852e-05,-0.000602886,-0.00154066,-0.0530799,0.733744,-9.79384
1680262432990369700,0.00216014,0.000235296,-0.000977502,3.66742,0.818299,-9.71271
1680262433006137000,0.00127318,0.00152182,-0.000748067,3.56258,0.74684,-9.78352
1680262433021893700,0.00235664,0.00190413,-0.0396816,2.27995,0.778655,-9.74498
1680262433037740400,0.000394171,0.00195829,-0.0116674,-0.952354,0.782116,-9.7855
1680262433053437700,0.00249482,0.00153373,-0.0166717,3.74626,0.886013,-9.74288
1680262433069258200,0.00208293,0.00240473,-0.0587319,2.65085,0.610209,-9.75321
1680262433085045900,0.001987,0.001883,-0.027685,3.3729,0.797821,-9.81428
1680262433100847900,0.00401106,0.00212134,-0.020994,3.2175,0.782598,-9.70952
1680262433116556800,0.00269218,0.00400976,-0.0208428,3.01363,0.787167,-9.75493
1680262433132301700,0.00408068,0.0034805,-0.0167849,3.27555,0.779465,-9.77443
1680262433147296000,0.00330384,0.0035354,-0.0180545,2.75328,0.7482,-9.76014
1680262433162101900,0.00437065,0.00480927,-0.0204813,2.85949,0.728492,-9.73474
1680262433177734900,0.00416262,0.00463446,-0.0130306,3.55052,0.776544,-9.92879
1680262433193376300,0.00689982,0.00393505,0.0129572,4.27293,0.813412,-9.71728
1680262433209066000,0.00732755,0.00626764,-0.0409379,6.83614,0.7439,-9.64655
1680262433224869600,0.00708183,0.00648822,0.0156659,8.79156,0.758861,-9.83092
1680262433241023400,0.00880262,0.00626386,0.00441112,6.85117,0.796602,-9.76924
1680262433256931200,0.00867824,0.00668829,0.0142507,5.52727,0.826044,-9.76577
1680262433272581900,0.00926643,0.00815118,0.0253104,2.61135,0.778979,-9.691
1680262433288312300,0.00894589,0.00947023,0.0091994,4.07861,0.800643,-9.75193
1680262433304110400,0.00849392,0.00961098,0.00136317,2.8564,0.789516,-9.83005
1680262433319977200,0.00891658,0.00982014,-0.000354599,2.49434,0.758222,-9.72704
1680262433335845100,0.00885983,0.00918016,-7.6396e-05,2.09025,0.749118,-9.74213
1680262433351902400,0.0108425,0.00867829,-0.000195092,1.70793,0.800351,-9.75998
1680262433367808900,0.00776381,0.0111766,0.000514123,1.45284,0.771853,-9.66117
1680262433383280300,0.00521649,0.0111197,-0.000636449,1.14333,0.730361,-9.72182
1680262433399736600,0.00624445,0.0124697,0.000591944,0.869695,0.714853,-9.77083
1680262433414420600,0.00408793,0.0119058,0.00170729,0.62342,0.749755,-9.78693
1680262433429220900,0.00642426,0.0163936,0.000977187,0.375045,0.767093,-9.61605
1680262433444494600,0.00391587,0.0135118,0.000398045,0.237466,0.788689,-9.98161
1680262433460162700,0.00296401,0.0120913,0.000720323,0.100711,0.735181,-9.72683
1680262433475738200,0.00503895,0.0130408,0.000460227,-0.0310421,0.707052,-9.64045
1680262433491625400,0.00377014,0.0131849,0.000218856,-0.152713,0.723134,-9.73391
1680262433507310300,0.00355214,0.0136302,-0.000677936,-0.271042,0.737112,-9.69895
1680262433523120500,0.00225328,0.0142195,-0.000704696,-0.305333,0.745337,-9.78506
1680262433538542700,0.00335293,0.0124179,0.00104871,-0.442614,0.758276,-9.71159
1680262433554425100,0.00473811,0.0125513,0.000754203,-0.496758,0.734939,-9.81878
1680262433570284400,0.00335124,0.0133761,0.000573782,-0.511801,0.73774,-9.78724
1680262433586225800,0.00372746,0.0122868,0.00104353,-0.56535,0.742411,-9.74397
1680262433602078200,0.00350064,0.011167,0.00105915,-0.582315,0.773507,-9.74597
1680262433617742100,0.0047106,0.0120479,0.000335798,-0.652681,0.713777,-9.72658
1680262433633782700,0.00535367,0.0102964,-0.000370212,-0.653326,0.766694,-9.80878
1680262433649387500,0.00493369,0.00864974,-0.00132834,-0.638169,0.786663,-9.77705
1680262433664498800,0.00774661,0.00938604,-0.000427873,-1.9539,0.767986,-9.77814
1680262433679186500,0.00716389,0.00779397,-0.0162304,-1.98053,0.715978,-9.79071
1680262433694411200,0.00590465,0.00827745,-0.00298129,-2.10306,0.556174,-9.87163
1680262433710255100,0.0058144,0.00578357,-0.000536203,-2.58674,0.717137,-9.7867
1680262433725935100,0.00604489,0.0053049,-0.00194242,-1.85015,0.672375,-9.61961
1680262433741765800,0.00470544,0.0030973,-0.00142384,-1.8566,0.75088,-9.77897
1680262433757536300,0.00727184,0.00469462,-0.00190099,-1.68365,0.672082,-9.69822
1680262433773534200,0.00515136,0.00303442,-0.00427265,-0.629648,0.812402,-9.86659
1680262433789321100,0.00374243,0.00219051,-9.68362e-05,-0.97391,0.682781,-9.73196
1680262433805271600,0.00155931,0.00199769,-0.0376571,0.995264,0.730091,-9.79874
1680262433821215600,0.00203723,0.00243639,-0.0101574,1.61699,0.85568,-9.73915
1680262433836867900,0.00149142,0.0028522,-0.0327358,0.467224,0.616068,-9.7566
1680262433852328400,0.00382112,0.00170118,0.0311183,0.683911,0.688988,-9.81151
1680262433867956900,0.00166029,0.00298335,0.0582767,1.47373,0.896972,-9.83325
1680262433883985600,0.00431593,0.00244937,0.00849033,5.1364,0.774807,-9.73334
1680262433900126800,0.00341395,0.0016171,0.00746208,2.8695,0.744956,-9.73001
1680262433915813700,0.00282191,0.000684047,0.0186605,2.05198,0.760662,-9.72599
1680262433930883000,0.00340579,0.000289388,0.0151297,4.76965,0.718589,-9.7155
1680262433945742300,0.0031506,0.00173664,0.00204507,6.05711,0.770537,-9.84231
1680262433961127800,0.00327023,0.00207683,-0.00572293,4.28779,0.732087,-9.83174
1680262433977103800,0.00315585,0.00229576,-0.00873206,5.20477,0.74602,-9.73496
1680262433993198900,0.00379642,0.00288288,0.00722695,5.20405,0.725355,-9.61643
1680262434009083800,0.00517858,0.00139477,0.00822838,4.99173,0.718872,-9.69713
1680262434024893400,0.00542374,0.00247687,0.0096463,5.33249,0.738953,-9.68534
1680262434040718500,0.00557335,0.00353608,-0.00222429,5.61798,0.746023,-9.76147
1680262434056358100,0.0056959,0.0040751,-0.00690277,5.076,0.755934,-9.76186
1680262434072175800,0.00702398,0.00397216,-0.000686948,6.43325,0.671672,-9.72565
1680262434088078700,0.00678388,0.00476244,0.0211269,5.26813,1.59345,-9.90182
1680262434103849300,0.00590988,0.00447453,0.0576814,5.61132,2.01596,-9.72125
1680262434119852500,0.00607818,0.00392939,0.0957921,4.91869,2.18823,-9.87063
